provider,model,type,puzzle_id,tokens_in,tokens_out,ttft_ms,e2e_ms
openai,gpt-5-chat-latest,Pick_Area,image3.png,846,23,10437.9,10452.4
openai,gpt-5-chat-latest,Pick_Area,image9.png,846,23,4311.7,4321.2
openai,gpt-5-chat-latest,Pick_Area,image4.png,846,23,10010.2,10033.2
openai,gpt-5-chat-latest,Pick_Area,image6.png,846,23,11131.1,11158.0
openai,gpt-5-chat-latest,Pick_Area,image7.png,846,23,7971.3,7985.6
openai,gpt-5-chat-latest,Pick_Area,image5.png,846,23,3510.8,3525.6
openai,gpt-5-chat-latest,Pick_Area,image10.png,846,23,3217.7,3229.1
openai,gpt-5-chat-latest,Pick_Area,image1.png,846,23,3374.3,3379.3
openai,gpt-5-chat-latest,Pick_Area,image2.png,846,23,4905.8,4918.9
openai,gpt-5-chat-latest,Pick_Area,image8.png,846,23,11029.5,11050.8
openai,gpt-5-chat-latest,Place_Dot,path6.png,949,23,1744.2,1747.2
openai,gpt-5-chat-latest,Place_Dot,path2.png,949,23,1965.1,1968.7
openai,gpt-5-chat-latest,Place_Dot,path5.png,949,23,1500.1,1503.2
openai,gpt-5-chat-latest,Place_Dot,path10.png,949,23,1428.0,1430.3
openai,gpt-5-chat-latest,Place_Dot,path3.png,949,23,1457.7,1460.8
openai,gpt-5-chat-latest,Place_Dot,path8.png,949,23,1224.8,1227.6
openai,gpt-5-chat-latest,Place_Dot,path7.png,949,23,8028.3,8031.1
openai,gpt-5-chat-latest,Place_Dot,path9.png,949,23,1482.1,1484.7
openai,gpt-5-chat-latest,Place_Dot,path1.png,949,23,1793.8,1796.4
openai,gpt-5-chat-latest,Place_Dot,path4.png,949,23,2150.8,2153.4
openai,gpt-5-chat-latest,Bingo,bingo7.png,850,16,3675.7,3685.7
openai,gpt-5-chat-latest,Bingo,bingo13.png,850,16,3451.4,3459.1
openai,gpt-5-chat-latest,Bingo,bingo6.png,850,16,2576.8,2587.2
openai,gpt-5-chat-latest,Bingo,bingo4.png,850,16,1541.9,1545.7
openai,gpt-5-chat-latest,Bingo,bingo5.png,850,16,1803.9,1808.4
openai,gpt-5-chat-latest,Bingo,bingo10.png,850,16,3223.8,3228.6
openai,gpt-5-chat-latest,Bingo,bingo11.png,850,16,1734.1,1741.7
openai,gpt-5-chat-latest,Bingo,bingo8.png,850,16,3637.8,3649.1
openai,gpt-5-chat-latest,Bingo,bingo9.png,850,16,3536.7,3547.6
openai,gpt-5-chat-latest,Bingo,bingo1.png,850,16,1476.2,1480.0
openai,gpt-5-chat-latest,Select_Animal,image6.png,824,14,2598.9,2608.3
openai,gpt-5-chat-latest,Select_Animal,image4.png,824,14,4032.0,4042.7
openai,gpt-5-chat-latest,Select_Animal,image2.png,824,14,4079.7,4087.8
openai,gpt-5-chat-latest,Select_Animal,image3.png,825,14,4093.3,4101.9
openai,gpt-5-chat-latest,Select_Animal,image10.png,824,14,3967.2,3977.8
openai,gpt-5-chat-latest,Select_Animal,image8.png,824,14,5307.3,5316.1
openai,gpt-5-chat-latest,Select_Animal,image7.png,824,14,2570.1,2580.5
openai,gpt-5-chat-latest,Select_Animal,image5.png,824,14,4496.0,4506.2
openai,gpt-5-chat-latest,Select_Animal,image1.png,824,14,3011.5,3020.5
openai,gpt-5-chat-latest,Select_Animal,image9.png,825,14,2798.8,2809.6
openai,gpt-5-chat-latest,Image_Matching,ground_image1.png,4006,14,13475.2,13516.3
openai,gpt-5-chat-latest,Image_Matching,ground_image2.png,4006,14,11663.7,11670.3
openai,gpt-5-chat-latest,Image_Matching,ground_image7.png,4006,14,16559.6,16586.4
openai,gpt-5-chat-latest,Image_Matching,ground_image6.png,4006,14,15340.0,15342.3
openai,gpt-5-chat-latest,Image_Matching,ground_image4.png,4636,14,23305.0,23317.0
openai,gpt-5-chat-latest,Image_Matching,ground_image10.png,4636,14,17540.1,17553.5
openai,gpt-5-chat-latest,Image_Matching,ground_image8.png,4006,14,15048.4,15052.0
openai,gpt-5-chat-latest,Image_Matching,ground_image9.png,4006,14,30339.9,30342.6
openai,gpt-5-chat-latest,Image_Matching,ground_image3.png,4006,14,18100.9,18104.7
